,userId,rating,movieId
2409,sang,10,92075
2410,sang,9,74767
2411,sang,10,95873
2412,sang,10,47370
2413,sang,10,36992
2414,sang,10,95877
2415,sang,1,103704
2416,sang,10,10700
2417,sang,8,92047
2418,sang,1,92575
2419,sang,10,87311
2420,sang,6,95503
2421,sang,9,99794
2422,sang,6,62328
2423,sang,10,86867
2424,sang,6,92068
2425,sang,10,74565
2426,sang,10,51777
2427,sang,10,68196
2428,sang,10,90597
2429,sang,10,34416
2430,sang,7,78780
2431,sang,10,85633
2432,sang,10,87565
2433,sang,10,70254
2434,sang,8,72405
2435,sang,10,36351
2436,sang,8,86783
2437,sang,10,73476
2438,sang,1,47384
2439,sang,5,93090
2440,sang,10,78790
2441,sang,10,90834
2442,sang,10,70123
2443,sang,10,19147
2444,sang,10,77566
2445,sang,7,88270
2446,sang,10,88253
2447,sang,10,78331
2448,sang,10,78726
2449,sang,10,72054
2450,sang,7,62274
2451,sang,6,85870
2452,sang,10,72363
2453,sang,9,77128
2454,sang,9,82799
2455,sang,10,87566
2456,sang,8,51807
2457,sang,8,78851
2458,sang,10,39708
2459,sang,10,82540
2460,sang,10,31475
2461,sang,10,75413
2462,sang,9,51786
2463,sang,10,71628
2464,sang,10,73508
2465,sang,10,53372
2466,sang,10,18871
2467,sang,8,76369
2468,sang,8,74627
2469,sang,10,74315
2470,sang,6,75475
2471,sang,7,76972
2472,sang,9,75395
2473,sang,8,74567
2474,sang,8,76295
2475,sang,7,83084
2476,sang,10,76016
2477,sang,9,78161
2478,sang,1,48246
2479,sang,9,72058
2480,sang,6,74799
2481,sang,9,66283
2482,sang,7,53047
2483,sang,5,52525
2484,sang,10,24016
2485,sang,8,44629
2486,sang,9,74632
2487,sang,9,56058
2488,sang,10,45938
2489,sang,10,75471
2490,sang,10,53902
2491,sang,10,70434
2492,sang,10,77125
2493,sang,10,82428
2494,sang,5,79159
2495,sang,8,76348
2496,sang,10,74303
2497,sang,10,17254
2498,sang,10,31906
2499,sang,10,70241
2500,sang,10,17450
2501,sang,10,10004
2502,sang,10,10003
2503,sang,10,10002
2504,sang,10,73301
2505,sang,10,69990
2506,sang,10,76347
2507,sang,9,71546
2508,sang,10,51443
2509,sang,1,33379
2510,sang,10,69989
2511,sang,10,76442
2512,sang,10,79439
2513,sang,10,74309
2514,sang,10,76439
2515,sang,10,25906
2516,sang,8,68437
2517,sang,8,76445
2518,sang,8,76080
2519,sang,10,74879
2520,sang,5,75396
2521,sang,7,47428
2522,sang,10,72327
2523,sang,10,53034
2524,sang,10,52747
2525,sang,8,73344
2526,sang,6,48311
2527,sang,10,19521
2528,sang,10,52103
2529,sang,10,39841
2530,sang,10,75393
2531,sang,10,47531
2532,sang,10,49532
2533,sang,9,17800
2534,sang,8,64686
2535,sang,10,27578
2536,sang,10,17153
2537,sang,10,52120
2538,sang,10,22749
2539,sang,10,19074
2540,sang,10,70427
2541,sang,10,70617
2542,sang,10,71509
2543,sang,10,75724
2544,sang,4,53751
2545,sang,10,18052
2546,sang,7,72648
2547,sang,10,49463
2548,sang,8,66583
2549,sang,10,17903
2550,sang,10,22126
2551,sang,10,75606
2552,sang,10,76581
2553,sang,10,18781
2554,sang,10,19303
2555,sang,10,37974
2556,sang,10,64129
2557,sang,6,35778
2558,sang,7,73193
2559,sang,10,24008
2560,sang,10,66464
2561,sang,10,18050
2562,sang,10,32686
2563,sang,10,39640
2564,sang,8,70396
2565,sang,10,70651
2566,sang,10,62263
2567,sang,10,72408
2568,sang,10,47359
2569,sang,10,75697
2570,sang,8,32680
2571,sang,10,11720
2572,sang,9,74308
2573,sang,10,71790
2574,sang,8,47701
2575,sang,4,72181
2576,sang,8,52541
2577,sang,10,31801
2578,sang,10,73317
2579,sang,10,65998
2580,sang,10,52326
2581,sang,8,73372
2582,sang,10,38488
2583,sang,10,38227
2584,sang,10,67374
2585,sang,8,74094
2586,sang,10,34324
2587,sang,6,51161
2588,sang,7,72080
2589,sang,10,61273
2590,sang,10,50669
2591,sang,10,53308
2592,sang,10,40034
2593,sang,1,73318
2594,sang,10,61115
2595,sang,10,72962
2596,sang,10,51943
2597,sang,1,71499
2598,sang,8,51386
2599,sang,10,66463
2600,sang,4,70117
2601,sang,9,54640
2602,sang,10,52515
2603,sang,10,70457
2604,sang,10,73096
2605,sang,10,72007
2606,sang,8,70922
2607,sang,6,71920
2608,sang,10,72012
2609,sang,10,71486
2610,sang,10,50598
2611,sang,8,71498
2612,sang,10,51918
2613,sang,10,19146
2614,sang,10,70251
2615,sang,10,17343
2616,sang,10,62175
2617,sang,10,53041
2618,sang,10,52757
2619,sang,10,65994
2620,sang,10,71760
2621,sang,9,50498
2622,sang,10,69866
2623,sang,10,47411
2624,sang,8,68984
2625,sang,10,63017
2626,sang,10,50667
2627,sang,10,68498
2628,sang,10,52420
2629,sang,10,49008
2630,sang,1,51959
2631,sang,10,46532
2632,sang,10,52548
2633,sang,8,57829
2634,sang,10,17744
2635,sang,10,69689
2636,sang,9,64161
2637,sang,6,70397
2638,sang,10,57899
2639,sang,8,46875
2640,sang,10,45921
2641,sang,7,69958
2642,sang,8,57950
2643,sang,10,63268
2644,sang,8,67059
2645,sang,8,51082
2646,sang,6,52144
2647,sang,7,51834
2648,sang,6,51076
2649,sang,10,45979
2650,sang,8,53152
2651,sang,6,53785
2652,sang,10,10034
2653,sang,10,10033
2654,sang,10,34521
2655,sang,6,57253
2656,sang,10,70395
2657,sang,8,38455
2658,sang,8,70000
2659,sang,10,19509
2660,sang,6,48600
2661,sang,7,53149
2662,sang,10,51132
2663,sang,10,70469
2664,sang,10,46650
2665,sang,10,62266
2666,sang,10,49835
2667,sang,10,56612
2668,sang,10,53025
2669,sang,10,45942
2670,sang,1,54563
2671,sang,10,54973
2672,sang,10,47036
2673,sang,8,52245
2674,sang,10,31159
2675,sang,8,49483
2676,sang,10,31013
2677,sang,10,24094
2678,sang,10,17970
2679,sang,10,51407
2680,sang,10,47385
2681,sang,10,50621
2682,sang,10,10238
2683,sang,10,12324
2684,sang,10,39744
2685,sang,1,40222
2686,sang,10,17942
2687,sang,1,51856
2688,sang,10,33755
2689,sang,10,68052
2690,sang,10,22080
2691,sang,10,39879
2692,sang,10,61503
2693,sang,6,51306
2694,sang,10,50681
2695,sang,10,50721
2696,sang,4,49852
2697,sang,10,68031
2698,sang,10,58602
2699,sang,10,68089
2700,sang,6,65648
2701,sang,8,50176
2702,sang,10,51781
2703,sang,10,66520
2704,sang,10,10561
2705,sang,10,16877
2706,sang,10,10072
2707,sang,8,58273
2708,sang,10,62789
2709,sang,10,10071
2710,sang,10,69023
2711,sang,4,59845
2712,sang,10,66415
2713,sang,10,17135
2714,sang,10,50869
2715,sang,10,17486
2716,sang,8,68945
2717,sang,10,10278
2718,sang,10,38574
2719,sang,10,66091
2720,sang,8,39723
2721,sang,10,68567
2722,sang,10,58437
2723,sang,10,37709
2724,sang,10,68063
2725,sang,8,64258
2726,sang,10,38197
2727,sang,10,45709
2728,sang,10,68934
2729,sang,1,45888
2730,sang,10,37486
2731,sang,10,58323
2732,sang,10,62560
2733,sang,10,65197
2734,sang,1,50184
2735,sang,9,31310
2736,sang,10,65847
2737,sang,8,66729
2738,sang,10,48602
2739,sang,1,66199
2740,sang,10,51143
2741,sang,10,44477
2742,sang,10,38347
2743,sang,10,65769
2744,sang,10,38444
2745,sang,10,48690
2746,sang,9,38064
2747,sang,10,46494
2748,sang,10,42509
2749,sang,9,45292
2750,sang,6,45941
2751,sang,9,68217
2752,sang,8,69299
2753,sang,10,62422
2754,sang,10,43516
2755,sang,10,65869
2756,sang,10,61823
2757,sang,10,65213
2758,sang,10,33408
2759,sang,1,49525
2760,sang,10,60480
2761,sang,10,36843
2762,sang,10,63148
2763,sang,8,66143
2764,sang,1,45695
2765,sang,10,48074
2766,sang,10,28792
2767,sang,10,45475
2768,sang,10,62249
2769,sang,10,11622
2770,sang,8,66803
2771,sang,7,50704
2772,sang,10,69776
2773,sang,10,28789
2774,sang,8,47407
2775,sang,4,64185
2776,sang,6,44728
2777,sang,7,67785
2778,sang,10,44885
2779,sang,10,63824
2780,sang,10,31913
2781,sang,10,62586
2782,sang,10,66402
2783,sang,10,36853
2784,sang,10,65674
2785,sang,10,31911
2786,sang,10,61029
2787,sang,8,66598
2788,sang,7,57412
2789,sang,6,54411
2790,sang,10,19302
2791,sang,8,66158
2792,sang,10,39652
2793,sang,6,36778
2794,sang,9,65840
2795,sang,8,66510
2796,sang,10,47152
2797,sang,10,37488
2798,sang,9,37487
2799,sang,8,41672
2800,sang,10,36565
2801,sang,8,61698
2802,sang,1,57874
2803,sang,10,56232
2804,sang,10,68046
2805,sang,4,63722
2806,sang,6,64195
2807,sang,8,63918
2808,sang,8,65861
2809,sang,1,66438
2810,sang,8,45129
2811,sang,8,62878
2812,sang,8,47048
2813,sang,10,59075
2814,sang,10,38738
2815,sang,10,35273
2816,sang,10,62167
2817,sang,9,69207
2818,sang,9,36746
2819,sang,1,66487
2820,sang,7,65540
2821,sang,10,17173
2822,sang,6,64994
2823,sang,10,62555
2824,sang,8,65245
2825,sang,10,66751
2826,sang,10,37742
2827,sang,10,28840
2828,sang,10,65090
2829,sang,10,68695
2830,sang,8,64995
2831,sang,10,66102
2832,sang,9,36763
2833,sang,9,34566
2834,sang,10,30897
2835,sang,6,61427
2836,sang,8,19333
2837,sang,10,65991
2838,sang,10,67382
2839,sang,10,10035
2840,sang,8,45535
2841,sang,10,36666
2842,sang,9,34501
2843,sang,10,18847
2844,sang,10,35071
2845,sang,10,31307
2846,sang,8,40101
2847,sang,10,65721
2848,sang,10,25915
2849,sang,1,34210
2850,sang,10,31148
2851,sang,10,39569
2852,sang,2,58018
2853,sang,10,43157
2854,sang,10,16503
2855,sang,10,44529
2856,sang,10,33422
2857,sang,10,48742
2858,sang,10,53813
2859,sang,7,41586
2860,sang,10,57723
2861,sang,10,58085
2862,sang,10,14050
2863,sang,10,58088
2864,sang,10,10111
2865,sang,10,10110
2866,sang,10,18597
2867,sssk,10,95327
2868,sssk,10,37380
2869,sssk,10,93715
2870,sssk,10,39801
2871,sssk,10,118917
2872,sssk,1,181104
2873,sssk,8,49483
2874,sssk,10,140010
2875,sssk,10,38254
2876,sssk,10,10034
2877,sssk,9,99797
2878,sssk,10,25906
2879,sssk,10,127398
2880,sssk,10,77919
2881,sssk,10,31162
2882,sssk,10,57723
2883,sssk,1,152170
2884,sssk,10,165026
2885,sssk,10,13500
2886,sssk,1,137326
2887,sssk,10,70910
2888,sssk,6,155411
2889,sssk,8,153642
2890,sssk,10,161242
2891,sssk,10,137952
2892,sssk,10,17135
2893,sssk,10,24452
2894,sssk,10,131579
2895,sssk,1,126385
2896,kimd,2,161967
2897,msjs,10,161967
2898,qudr,2,180399
2899,gopa,10,163788
2900,gopa,1,134895
2901,gopa,1,136007
2902,gopa,10,112268
2903,gopa,10,47370
2904,gopa,10,62266
2905,yyua,10,47384
2906,yyua,10,146506
2907,babo,1,102953
2908,bjwb,10,161967
2909,artn,10,120165
2910,artn,10,172174
2911,artn,10,109957
2912,artn,10,153642
2913,artn,10,134838
2914,artn,10,159848
2915,artn,10,31153
2916,artn,10,163824
2917,artn,1,151132
2918,artn,10,47048
2919,artn,10,108255
2920,artn,1,177374
2921,artn,9,154272
2922,artn,10,151196
2923,artn,1,181411
2924,artn,10,171539
2925,artn,10,169240
2926,artn,10,19517
2927,artn,10,13155
2928,artn,1,167651
2929,artn,1,119430
2930,artn,1,170879
2931,artn,10,151744
2932,artn,1,140695
2933,artn,10,168049
2934,artn,10,39636
2935,artn,10,37049
2936,artn,1,78726
2937,artn,7,164106
2938,artn,10,18052
2939,artn,1,168298
2940,artn,10,43208
2941,artn,1,50184
2942,artn,1,65669
2943,artn,10,76794
2944,artn,10,38364
2945,artn,10,36342
2946,artn,1,69956
2947,artn,10,163699
2948,artn,10,119632
2949,artn,10,127383
2950,artn,9,175322
2951,artn,10,172420
2952,artn,1,31159
2953,artn,1,149236
2954,artn,1,152625
2955,artn,10,89615
2956,artn,5,139700
2957,artn,10,36581
2958,artn,10,57899
2959,artn,10,30270
2960,artn,10,85705
2961,artn,10,163781
2962,artn,1,154285
2963,artn,10,61101
2964,artn,10,70691
2965,artn,10,15187
2966,artn,10,10670
2967,artn,10,11104
2968,artn,10,31196
2969,artn,10,88399
2970,artn,1,159645
2971,artn,10,143409
2972,artn,10,165751
2973,artn,10,12749
2974,artn,10,31581
2975,artn,1,135874
2976,artn,1,158631
2977,artn,10,45290
2978,artn,10,85870
2979,artn,10,49228
2980,artn,10,37261
2981,artn,10,74627
2982,artn,1,76972
2983,artn,10,19529
2984,artn,10,119294
2985,artn,10,116866
2986,artn,1,10626
2987,artn,10,39405
2988,artn,1,127382
2989,artn,1,74893
2990,artn,10,31269
2991,artn,10,18847
2992,artn,1,154668
2993,artn,1,146480
2994,artn,10,30076
2995,artn,10,65569
2996,artn,10,118347
2997,artn,1,143372
2998,artn,10,143394
2999,artn,1,110379
3000,artn,10,143490
3001,artn,10,99794
3002,artn,1,155256
3003,artn,6,143435
3004,artn,10,143473
3005,artn,10,24194
3006,artn,10,150198
3007,artn,1,152331
3008,artn,10,29756
3009,artn,10,30796
3010,artn,1,44728
3011,artn,10,17173
3012,artn,1,103331
3013,artn,1,95808
3014,artn,1,137887
3015,artn,1,145162
3016,artn,1,142803
3017,artn,10,119510
3018,artn,10,66091
3019,artn,10,16217
3020,artn,10,18827
3021,artn,5,53350
3022,artn,1,142625
3023,artn,1,136835
3024,artn,1,24542
3025,artn,10,116234
3026,artn,1,100691
3027,artn,1,134873
3028,artn,1,130966
3029,artn,10,44920
3030,artn,10,99774
3031,artn,10,62265
3032,artn,10,92069
3033,artn,2,119453
3034,artn,10,57684
3035,artn,10,126389
3036,artn,10,121051
3037,artn,10,87896
3038,artn,10,60484
3039,artn,10,124238
3040,artn,1,100647
3041,artn,10,17170
3042,artn,10,18782
3043,artn,10,127858
3044,artn,10,125411
3045,artn,10,113635
3046,artn,1,102818
3047,artn,10,98432
3048,artn,5,100987
3049,artn,1,112645
3050,artn,1,93739
3051,artn,10,16904
3052,artn,10,94775
3053,artn,1,98146
3054,artn,10,37886
3055,artn,1,61273
3056,artn,8,66283
3057,artn,1,76369
3058,artn,10,76016
3059,artn,1,76460
3060,artn,1,78161
3061,artn,1,68437
3062,artn,1,71769
3063,artn,10,72058
3064,artn,6,17946
3065,artn,1,75218
3066,artn,10,70562
3067,artn,10,52777
3068,artn,1,70883
3069,artn,6,74309
3070,artn,10,10688
3071,artn,10,72408
3072,artn,1,76458
3073,artn,1,61115
3074,artn,10,53751
3075,artn,6,52757
3076,artn,10,71509
3077,artn,10,31475
3078,artn,5,42792
3079,artn,8,64170
3080,artn,1,49008
3081,artn,10,53034
3082,artn,1,70399
3083,artn,1,71943
3084,artn,10,53037
3085,artn,1,54640
3086,artn,10,69998
3087,artn,1,52530
3088,artn,1,69958
3089,artn,1,53041
3090,artn,10,52435
3091,artn,1,63403
3092,artn,10,45298
3093,artn,1,29059
3094,artn,8,49957
3095,artn,1,47229
3096,artn,1,50583
3097,artn,10,68984
3098,artn,1,51306
3099,artn,10,68555
3100,artn,1,65958
3101,sugo,10,161967
3102,sugo,10,146469
3103,sugo,10,150198
3104,sugo,10,121788
3105,sugo,10,93756
3106,sugo,9,103178
3107,sugo,10,93005
3108,sugo,10,22126
3109,sugo,10,51386
3110,sugo,7,62638
3111,sohe,10,161967
3112,sohe,10,144906
3113,sohe,1,137008
3114,sohe,9,135843
3115,sohe,10,96959
3116,sohe,10,87309
3117,sohe,10,68435
3118,grea,5,174065
3119,grea,10,171539
3120,grea,5,167629
3121,grea,9,169078
3122,grea,10,92125
3123,grea,10,151153
3124,grea,8,167638
3125,grea,8,179303
3126,grea,9,153687
3127,grea,10,154222
3128,grea,10,175322
3129,grea,10,144330
3130,grea,8,159877
3131,grea,10,136315
3132,grea,10,158191
3133,grea,8,158180
3134,grea,9,155665
3135,grea,9,116866
3136,grea,10,106360
3137,grea,10,32610
3138,grea,7,146524
3139,grea,8,144280
3140,grea,9,130849
3141,grea,10,122527
3142,grea,8,92003
3143,grea,8,93756
3144,grea,9,90589
3145,grea,6,107961
3146,grea,7,108225
3147,grea,8,94766
3148,grea,8,98484
3149,grea,5,110332
3150,grea,7,106547
3151,grea,2,64194
3152,grea,10,94775
3153,grea,4,80664
3154,grea,4,83084
3155,grea,9,75401
3156,grea,7,63513
3157,grea,10,39569
3158,zero,10,69989
3159,zero,10,152385
3160,zero,10,171415
3161,zero,10,162824
3162,zero,1,129012
3163,zero,10,102817
3164,toyc,7,177483
3165,toyc,8,91391
3166,toyc,4,167651
3167,toyc,6,164106
3168,toyc,8,142739
3169,toyc,8,163842
3170,toyc,7,172010
3171,toyc,8,152680
3172,toyc,7,72562
3173,toyc,8,102272
3174,toyc,8,129406
3175,toyc,5,115977
3176,toyc,10,37886
3177,toyc,1,96969
3178,toyc,8,93090
3179,toyc,9,76048
3180,toyc,7,27103
3181,toyc,9,76016
3182,toyc,6,39841
3183,toyc,8,38880
3184,toyc,2,53941
3185,lucy,9,163788
3186,lucy,6,164200
3187,lucy,10,132623
3188,lucy,9,66728
3189,lucy,10,136315
3190,lucy,10,136898
3191,lucy,10,121051
3192,lucy,10,83084
3193,hall,10,177483
3194,hall,1,56612
3195,hall,10,157297
3196,hall,10,44913
3197,hall,10,145816
3198,imag,10,161967
3199,imag,9,181409
3200,imag,9,52429
3201,imag,1,181003
3202,imag,1,173884
3203,imag,6,174835
3204,imag,8,144266
3205,imag,7,164106
3206,imag,8,132996
3207,imag,10,155356
3208,imag,10,146489
3209,imag,9,95327
3210,imag,10,37886
3211,imag,1,174447
3212,imag,10,118348
3213,imag,10,51161
3214,imag,10,173653
3215,imag,3,153651
3216,imag,10,158191
3217,imag,10,68086
3218,imag,10,153652
3219,imag,10,146469
3220,imag,9,152170
3221,imag,1,142822
3222,imag,10,165461
3223,imag,10,162824
3224,imag,10,151674
3225,imag,1,146506
3226,imag,10,146480
3227,imag,10,143435
3228,imag,4,123630
3229,imag,10,162471
3230,imag,7,146544
3231,imag,10,134963
3232,imag,10,143495
3233,imag,1,133129
3234,imag,4,122195
3235,imag,8,109902
3236,imag,10,137952
3237,imag,10,125414
3238,imag,7,94767
3239,imag,9,139700
3240,imag,9,133437
3241,imag,8,122527
3242,imag,7,124025
3243,imag,10,17170
3244,imag,10,134856
3245,imag,1,136824
3246,imag,7,122473
3247,imag,9,143339
3248,imag,9,129072
3249,imag,1,137872
3250,imag,5,145418
3251,imag,1,100150
3252,imag,5,140011
3253,imag,10,124212
3254,imag,10,127496
3255,imag,7,128392
3256,imag,9,124238
3257,imag,10,147001
3258,imag,7,100647
3259,imag,5,133387
3260,imag,9,140805
3261,imag,10,130341
3262,imag,6,131388
3263,imag,10,78331
3264,imag,8,136611
3265,imag,10,121788
3266,imag,7,136007
3267,imag,6,125484
3268,imag,10,119440
3269,imag,10,121922
3270,imag,1,129050
3271,imag,10,129408
3272,imag,10,38357
3273,imag,10,129406
3274,imag,10,81890
3275,imag,10,10119
3276,imag,10,118323
3277,imag,10,133402
3278,imag,7,121048
3279,imag,5,130787
3280,imag,9,93218
3281,imag,1,136832
3282,imag,10,134133
3283,imag,9,130346
3284,imag,6,87276
3285,imag,9,92536
3286,imag,9,104009
3287,imag,9,61706
3288,imag,10,72362
3289,imag,10,94897
3290,imag,8,122120
3291,imag,10,136034
3292,imag,1,120123
3293,imag,10,114293
3294,imag,10,113348
3295,imag,10,117789
3296,imag,8,118361
3297,imag,10,37951
3298,imag,8,45715
3299,imag,4,100015
3300,jump,10,177483
3301,bs07,10,163788
3302,bs07,10,70910
3303,bs07,10,143394
3304,bs07,10,146469
3305,bs07,10,125473
3306,bs07,10,99715
3307,bs07,10,114282
3308,bs07,7,45290
3309,bs07,10,99740
3310,bs07,10,115462
3311,bs07,10,36865
3312,bs07,10,82436
3313,bs07,10,68196
3314,bs07,10,51708
3315,bs07,10,71628
3316,bs07,6,71768
3317,bs07,6,68437
3318,bs07,10,57897
3319,bs07,10,76445
3320,bs07,10,14012
3321,bs07,9,10253
3322,bs07,10,69994
3323,bs07,10,68984
3324,bs07,10,64129
3325,bs07,10,47036
3326,bs07,5,49475
3327,bs07,4,66962
3328,bs07,10,49727
3329,bs07,10,17191
3330,bs07,10,50681
3331,bs07,10,37461
3332,bs07,5,68944
3333,bs07,8,36337
3334,bs07,4,65674
3335,bs07,10,58437
3336,bs07,7,64920
3337,bs07,6,44885
3338,bs07,10,66510
3339,bs07,7,40552
3340,bs07,10,39576
3341,bs07,10,58088
3342,bs07,10,39841
3343,bs07,10,10600
3344,bs07,1,38449
3345,bs07,9,10116
3346,bs07,10,26677
3347,bs07,6,40140
3348,bs07,10,38888
3349,bs07,10,39786
3350,bs07,10,38908
3351,bs07,10,10200
3352,bs07,10,29103
3353,bs07,10,10636
3354,bs07,10,35624
3355,bs07,10,31162
3356,bs07,10,10217
3357,bs07,10,10018
3358,bs07,10,17543
3359,bs07,10,39506
3360,bs07,10,37743
3361,bs07,10,25578
3362,bs07,10,34324
3363,bs07,10,18801
3364,bs07,10,38804
3365,bs07,10,12051
3366,reds,8,161967
3367,reds,6,168298
3368,reds,1,140649
3369,reds,10,20308
3370,reds,1,174835
3371,reds,10,163060
3372,reds,1,163533
3373,reds,10,167697
3374,reds,10,159516
3375,reds,9,146480
3376,reds,10,150198
3377,reds,10,149777
3378,reds,1,130966
3379,reds,10,33410
3380,reds,1,106361
3381,reds,10,140265
3382,reds,8,129072
3383,reds,7,127496
3384,reds,1,129050
3385,reds,7,121048
3386,reds,9,95541
3387,reds,10,10200
3388,reds,7,102272
3389,reds,7,116234
3390,reds,7,94112
3391,reds,6,97816
3392,reds,8,97696
3393,reds,7,76580
3394,reds,7,96379
3395,reds,8,93933
3396,reds,5,89873
3397,reds,6,98146
3398,reds,7,39516
3399,reds,1,96959
3400,reds,1,91073
3401,reds,1,83250
3402,reds,1,92599
3403,reds,10,18597
3404,reds,10,53781
3405,reds,1,52326
3406,reds,1,51076
3407,reds,1,65902
3408,ykm3,1,137938
3409,ykm3,3,145162
3410,ykm3,8,86343
3411,ykm3,8,127459
3412,ykm3,8,127767
3413,ykm3,10,153729
3414,ykm3,10,98438
3415,ykm3,8,152680
3416,ykm3,9,125466
3417,ykm3,3,127382
3418,ykm3,3,158178
3419,ykm3,10,45290
3420,ykm3,8,12056
3421,ykm3,10,87309
3422,ykm3,3,143932
3423,ykm3,3,157795
3424,ykm3,3,163842
3425,ykm3,2,152249
3426,ykm3,1,148996
3427,ykm3,8,149757
3428,ykm3,5,154272
3429,ykm3,8,156912
3430,ykm3,6,163386
3431,ykm3,6,161242
3432,ykm3,3,137970
3433,ykm3,6,127374
3434,ykm3,5,151132
3435,ykm3,2,123630
3436,ykm3,10,150376
3437,ykm3,9,125459
3438,ykm3,6,122527
3439,ykm3,8,129383
3440,ykm3,1,146316
3441,ykm3,2,119453
3442,ykm3,9,145312
3443,ykm3,3,118967
3444,ykm3,9,136842
3445,ykm3,2,124031
3446,ykm3,6,137349
3447,ykm3,3,138256
3448,ykm3,10,77768
3449,ykm3,10,121788
3450,ykm3,10,12993
3451,ykm3,2,129408
3452,ykm3,2,105015
3453,ykm3,10,18285
3454,ykm3,3,97816
3455,ykm3,2,74566
3456,ykm3,10,68073
3457,ykm3,8,92549
3458,ykm3,10,72363
3459,ykm3,3,107960
3460,ykm3,2,45715
3461,ykm3,2,100691
3462,ykm3,10,25906
3463,ykm3,10,32240
3464,ykm3,10,31162
3465,ykm3,10,70615
3466,ykm3,2,70000
3467,ykm3,2,113353
3468,ykm3,3,91192
3469,ykm3,2,98484
3470,ykm3,2,73600
3471,ykm3,1,117256
3472,ykm3,3,36484
3473,ykm3,8,62175
3474,ykm3,9,31913
3475,ykm3,9,18037
3476,ykm3,9,38083
3477,ykm3,2,72042
3478,ykm3,8,29059
3479,ykm3,2,68437
3480,ykm3,8,32588
3481,ykm3,6,38901
3482,ykm3,2,53751
3483,ykm3,6,51443
3484,ykm3,7,42810
3485,ykm3,7,49475
3486,ykm3,7,36044
3487,ykm3,7,65908
3488,ykm3,9,37488
3489,ykm3,9,37487
3490,ykm3,10,36565
3491,ykm3,10,13234
3492,ykm3,6,27564
3493,ykm3,2,72065
3494,ykm3,3,37489
3495,ykm3,10,37936
3496,ykm3,8,76452
3497,ykm3,10,43208
3498,ykm3,8,31282
3499,ykm3,2,80707
3500,ykm3,8,19063
3501,ykm3,6,61450
3502,ykm3,8,33457
3503,ykm3,8,17450
3504,ykm3,10,33062
3505,ykm3,3,30688
3506,ykm3,3,62560
3507,ykm3,2,33259
3508,ykm3,3,52972
3509,ykm3,8,57684
3510,ykm3,8,64242
3511,ykm3,10,10936
3512,ykm3,8,22126
3513,ykm3,8,35878
3514,ykm3,8,31272
3515,ykm3,10,38574
3516,ykm3,3,85705
3517,ykm3,3,56220
3518,ykm3,9,24452
3519,ykm3,5,35110
3520,ykm3,5,29550
3521,ykm3,3,36746
3522,ykm3,3,38883
3523,ykm3,8,35626
3524,ykm3,10,34522
3525,ykm3,2,17787
3526,ykm3,3,49228
3527,ykm3,10,35733
3528,ykm3,10,10504
3529,ykm3,8,18563
3530,ykm3,9,65769
3531,ykm3,3,30685
3532,ykm3,6,37493
3533,ykm3,8,13244
3534,ykm3,3,62249
3535,ykm3,3,18814
3536,ykm3,9,35187
3537,ykm3,3,91696
3538,ykm3,3,60488
3539,ykm3,9,32723
3540,ykm3,6,36857
3541,ykm3,3,94289
3542,ykm3,2,93089
3543,ykm3,2,66102
3544,ykm3,2,29219
3545,ykm3,6,38823
3546,ykm3,3,98430
3547,ykm3,2,99794
3548,ykm3,8,17541
3549,ykm3,9,87566
3550,ykm3,9,17063
3551,ykm3,9,17098
3552,ykm3,7,63879
3553,ykm3,9,43502
3554,ykm3,7,70469
3555,ykm3,9,38908
3556,ykm3,8,89755
3557,ykm3,3,52744
3558,ykm3,9,54290
3559,ykm3,8,11088
3560,ykm3,3,36678
3561,ykm3,3,38488
3562,ykm3,3,65994
3563,ykm3,8,49336
3564,ykm3,8,29217
3565,ykm3,6,33410
3566,ykm3,5,70392
3567,ykm3,5,72075
3568,ykm3,3,38227
3569,ykm3,3,68944
3570,ykm3,2,64191
3571,ykm3,4,31267
3572,ykm3,1,76445
3573,ykm3,3,72327
3574,ykm3,3,72405
3575,ykm3,2,36944
3576,ykm3,2,52515
3577,ykm3,2,78790
3578,ykm3,2,97672
3579,ykm3,2,91031
3580,ykm3,2,17758
3581,ykm3,2,34186
3582,ykm3,2,83865
3583,ykm3,8,39464
3584,ykm3,9,12886
3585,ykm3,8,44994
3586,ykm3,3,66962
3587,ykm3,6,83893
3588,ykm3,3,11082
3589,ykm3,2,89873
3590,ykm3,1,78720
3591,ykm3,1,83741
3592,ykm3,2,89867
3593,ykm3,1,85839
3594,ykm3,10,87571
3595,ykm3,3,37853
3596,ykm3,2,88426
3597,ykm3,6,78331
3598,ykm3,3,89361
3599,ykm3,3,92471
3600,ykm3,10,17440
3601,ykm3,2,88258
3602,ykm3,3,78726
3603,ykm3,2,66283
3604,ykm3,2,88295
3605,ykm3,8,82262
3606,ykm3,3,36841
3607,ykm3,9,84841
3608,ykm3,6,26627
3609,ykm3,3,76441
3610,ykm3,3,44922
3611,ykm3,4,33759
3612,ykm3,9,36763
3613,ykm3,2,80632
3614,ykm3,8,58437
3615,ykm3,1,44449
3616,ykm3,2,72076
3617,ykm3,3,78160
3618,ykm3,2,35973
3619,ykm3,2,34001
3620,ykm3,3,88489
3621,ykm3,2,82799
3622,ykm3,4,86158
3623,ykm3,2,69994
3624,ykm3,2,76460
3625,ykm3,7,53441
3626,ykm3,2,36638
